observation_date,USEPUINDXD
2021-10-28,90.49
2021-10-29,77.35
2021-10-30,61.28
2021-10-31,97.73
2021-11-01,136.17
2021-11-02,110.75
2021-11-03,188.57
2021-11-04,156.80
2021-11-05,211.53
2021-11-06,205.66
2021-11-07,264.34
2021-11-08,363.38
2021-11-09,149.84
2021-11-10,39.00
2021-11-11,65.66
2021-11-12,202.74
2021-11-13,79.21
2021-11-14,173.41
2021-11-15,107.90
2021-11-16,112.32
2021-11-17,114.88
2021-11-18,141.80
2021-11-19,120.37
2021-11-20,192.70
2021-11-21,87.77
2021-11-22,92.12
2021-11-23,98.64
2021-11-24,131.12
2021-11-25,58.34
2021-11-26,57.97
2021-11-27,44.45
2021-11-28,126.10
2021-11-29,103.80
2021-11-30,117.24
2021-12-01,108.42
2021-12-02,90.40
2021-12-03,219.57
2021-12-04,169.90
2021-12-05,173.55
2021-12-06,90.05
2021-12-07,121.78
2021-12-08,94.23
2021-12-09,59.47
2021-12-10,78.93
2021-12-11,84.96
2021-12-12,184.54
2021-12-13,214.47
2021-12-14,76.16
2021-12-15,103.80
2021-12-16,152.15
2021-12-17,130.93
2021-12-18,111.46
2021-12-19,185.69
2021-12-20,118.72
2021-12-21,164.17
2021-12-22,130.79
2021-12-23,171.54
2021-12-24,98.90
2021-12-25,203.29
2021-12-26,271.90
2021-12-27,179.41
2021-12-28,113.84
2021-12-29,84.18
2021-12-30,131.66
2021-12-31,132.09
2022-01-01,169.59
2022-01-02,157.01
2022-01-03,146.60
2022-01-04,192.08
2022-01-05,111.08
2022-01-06,235.10
2022-01-07,57.41
2022-01-08,139.45
2022-01-09,115.26
2022-01-10,120.25
2022-01-11,77.55
2022-01-12,91.97
2022-01-13,57.28
2022-01-14,73.63
2022-01-15,169.90
2022-01-16,507.73
2022-01-17,174.94
2022-01-18,77.00
2022-01-19,71.25
2022-01-20,72.93
2022-01-21,126.04
2022-01-22,52.51
2022-01-23,122.72
2022-01-24,273.48
2022-01-25,190.88
2022-01-26,146.78
2022-01-27,164.89
2022-01-28,129.34
2022-01-29,126.32
2022-01-30,179.99
2022-01-31,184.81
2022-02-01,143.53
2022-02-02,101.01
2022-02-03,93.56
2022-02-04,171.57
2022-02-05,111.26
2022-02-06,121.68
2022-02-07,97.27
2022-02-08,115.82
2022-02-09,83.48
2022-02-10,84.38
2022-02-11,67.68
2022-02-12,85.27
2022-02-13,155.44
2022-02-14,201.81
2022-02-15,109.46
2022-02-16,73.91
2022-02-17,107.10
2022-02-18,180.25
2022-02-19,139.80
2022-02-20,133.87
2022-02-21,114.20
2022-02-22,180.27
2022-02-23,89.64
2022-02-24,156.68
2022-02-25,161.59
2022-02-26,175.73
2022-02-27,160.39
2022-02-28,167.06
2022-03-01,188.05
2022-03-02,134.88
2022-03-03,204.82
2022-03-04,219.09
2022-03-05,212.98
2022-03-06,142.22
2022-03-07,164.70
2022-03-08,165.06
2022-03-09,142.59
2022-03-10,150.53
2022-03-11,232.96
2022-03-12,174.06
2022-03-13,352.88
2022-03-14,222.54
2022-03-15,154.33
2022-03-16,216.66
2022-03-17,137.82
2022-03-18,171.27
2022-03-19,100.89
2022-03-20,161.71
2022-03-21,239.83
2022-03-22,137.53
2022-03-23,116.56
2022-03-24,128.23
2022-03-25,209.01
2022-03-26,204.08
2022-03-27,396.70
2022-03-28,322.10
2022-03-29,193.93
2022-03-30,105.19
2022-03-31,81.85
2022-04-01,114.29
2022-04-02,160.34
2022-04-03,65.82
2022-04-04,115.67
2022-04-05,126.89
2022-04-06,168.21
2022-04-07,171.04
2022-04-08,124.74
2022-04-09,92.39
2022-04-10,324.04
2022-04-11,241.25
2022-04-12,103.12
2022-04-13,90.43
2022-04-14,142.29
2022-04-15,98.36
2022-04-16,85.21
2022-04-17,105.38
2022-04-18,93.03
2022-04-19,276.08
2022-04-20,95.07
2022-04-21,89.05
2022-04-22,148.56
2022-04-23,112.10
2022-04-24,131.87
2022-04-25,126.90
2022-04-26,130.06
2022-04-27,69.39
2022-04-28,80.21
2022-04-29,126.12
2022-04-30,281.50
2022-05-01,150.39
2022-05-02,99.33
2022-05-03,103.64
2022-05-04,123.78
2022-05-05,87.92
2022-05-06,212.50
2022-05-07,108.42
2022-05-08,307.96
2022-05-09,97.81
2022-05-10,135.75
2022-05-11,102.02
2022-05-12,144.73
2022-05-13,140.00
2022-05-14,130.88
2022-05-15,184.23
2022-05-16,124.37
2022-05-17,101.23
2022-05-18,97.83
2022-05-19,157.59
2022-05-20,185.12
2022-05-21,157.27
2022-05-22,247.40
2022-05-23,135.77
2022-05-24,135.79
2022-05-25,100.89
2022-05-26,132.56
2022-05-27,145.02
2022-05-28,61.72
2022-05-29,79.32
2022-05-30,82.99
2022-05-31,72.90
2022-06-01,161.66
2022-06-02,144.13
2022-06-03,163.85
2022-06-04,88.70
2022-06-05,139.95
2022-06-06,127.27
2022-06-07,167.65
2022-06-08,110.13
2022-06-09,112.11
2022-06-10,93.65
2022-06-11,80.16
2022-06-12,124.32
2022-06-13,95.37
2022-06-14,120.62
2022-06-15,140.82
2022-06-16,189.54
2022-06-17,108.29
2022-06-18,143.96
2022-06-19,184.49
2022-06-20,165.42
2022-06-21,140.11
2022-06-22,96.97
2022-06-23,96.96
2022-06-24,111.86
2022-06-25,91.56
2022-06-26,239.87
2022-06-27,140.94
2022-06-28,129.96
2022-06-29,135.33
2022-06-30,158.37
2022-07-01,177.73
2022-07-02,130.95
2022-07-03,135.95
2022-07-04,309.83
2022-07-05,116.59
2022-07-06,91.52
2022-07-07,93.67
2022-07-08,104.33
2022-07-09,104.17
2022-07-10,210.30
2022-07-11,200.30
2022-07-12,126.67
2022-07-13,52.82
2022-07-14,203.03
2022-07-15,210.77
2022-07-16,214.90
2022-07-17,195.72
2022-07-18,182.94
2022-07-19,177.18
2022-07-20,113.33
2022-07-21,132.76
2022-07-22,138.82
2022-07-23,100.99
2022-07-24,209.57
2022-07-25,120.62
2022-07-26,94.68
2022-07-27,181.99
2022-07-28,111.00
2022-07-29,130.23
2022-07-30,61.72
2022-07-31,118.84
2022-08-01,141.32
2022-08-02,96.66
2022-08-03,115.69
2022-08-04,78.43
2022-08-05,107.43
2022-08-06,265.44
2022-08-07,187.10
2022-08-08,227.88
2022-08-09,189.05
2022-08-10,84.30
2022-08-11,99.36
2022-08-12,48.55
2022-08-13,112.14
2022-08-14,95.08
2022-08-15,145.63
2022-08-16,103.94
2022-08-17,75.77
2022-08-18,92.67
2022-08-19,98.49
2022-08-20,49.35
2022-08-21,149.65
2022-08-22,169.02
2022-08-23,93.31
2022-08-24,137.29
2022-08-25,66.37
2022-08-26,121.88
2022-08-27,96.29
2022-08-28,138.76
2022-08-29,97.52
2022-08-30,83.23
2022-08-31,126.46
2022-09-01,75.93
2022-09-02,65.23
2022-09-03,65.72
2022-09-04,95.37
2022-09-05,158.69
2022-09-06,91.55
2022-09-07,87.66
2022-09-08,47.62
2022-09-09,66.03
2022-09-10,64.78
2022-09-11,141.95
2022-09-12,162.37
2022-09-13,95.35
2022-09-14,116.73
2022-09-15,118.58
2022-09-16,123.30
2022-09-17,125.98
2022-09-18,131.17
2022-09-19,65.09
2022-09-20,78.61
2022-09-21,70.88
2022-09-22,139.20
2022-09-23,133.87
2022-09-24,114.37
2022-09-25,127.96
2022-09-26,85.96
2022-09-27,194.98
2022-09-28,155.79
2022-09-29,93.12
2022-09-30,192.84
2022-10-01,101.92
2022-10-02,296.28
2022-10-03,146.03
2022-10-04,148.79
2022-10-05,153.24
2022-10-06,168.97
2022-10-07,139.82
2022-10-08,100.81
2022-10-09,128.12
2022-10-10,181.40
2022-10-11,155.85
2022-10-12,186.85
2022-10-13,169.02
2022-10-14,180.93
2022-10-15,120.40
2022-10-16,208.79
2022-10-17,129.16
2022-10-18,73.35
2022-10-19,70.66
2022-10-20,78.35
2022-10-21,107.34
2022-10-22,72.32
2022-10-23,140.06
2022-10-24,168.29
2022-10-25,104.95
2022-10-26,84.81
2022-10-27,150.79
2022-10-28,204.29
2022-10-29,87.03
2022-10-30,114.98
2022-10-31,161.13
2022-11-01,127.48
2022-11-02,98.20
2022-11-03,140.73
2022-11-04,122.07
2022-11-05,66.38
2022-11-06,116.64
2022-11-07,245.52
2022-11-08,123.60
2022-11-09,146.60
2022-11-10,119.57
2022-11-11,183.98
2022-11-12,198.23
2022-11-13,228.73
2022-11-14,215.52
2022-11-15,95.09
2022-11-16,107.83
2022-11-17,91.22
2022-11-18,133.39
2022-11-19,110.60
2022-11-20,255.53
2022-11-21,122.23
2022-11-22,125.51
2022-11-23,183.38
2022-11-24,226.25
2022-11-25,189.26
2022-11-26,119.31
2022-11-27,173.32
2022-11-28,183.05
2022-11-29,90.52
2022-11-30,89.90
2022-12-01,177.11
2022-12-02,48.03
2022-12-03,83.30
2022-12-04,339.06
2022-12-05,187.14
2022-12-06,105.68
2022-12-07,151.37
2022-12-08,81.81
2022-12-09,114.31
2022-12-10,61.00
2022-12-11,223.06
2022-12-12,169.70
2022-12-13,122.35
2022-12-14,120.90
2022-12-15,114.95
2022-12-16,99.07
2022-12-17,84.76
2022-12-18,103.12
2022-12-19,87.27
2022-12-20,72.84
2022-12-21,147.63
2022-12-22,98.69
2022-12-23,84.14
2022-12-24,73.31
2022-12-25,343.59
2022-12-26,170.29
2022-12-27,69.63
2022-12-28,85.90
2022-12-29,123.69
2022-12-30,199.30
2022-12-31,162.78
2023-01-01,433.38
2023-01-02,185.33
2023-01-03,117.51
2023-01-04,114.20
2023-01-05,176.01
2023-01-06,158.88
2023-01-07,168.63
2023-01-08,204.85
2023-01-09,152.46
2023-01-10,386.40
2023-01-11,363.54
2023-01-12,189.12
2023-01-13,141.90
2023-01-14,176.67
2023-01-15,261.68
2023-01-16,166.40
2023-01-17,73.48
2023-01-18,310.22
2023-01-19,106.09
2023-01-20,119.89
2023-01-21,89.56
2023-01-22,258.78
2023-01-23,326.16
2023-01-24,123.28
2023-01-25,113.38
2023-01-26,72.53
2023-01-27,110.89
2023-01-28,114.20
2023-01-29,225.17
2023-01-30,190.98
2023-01-31,158.19
2023-02-01,137.21
2023-02-02,116.99
2023-02-03,115.81
2023-02-04,99.82
2023-02-05,90.75
2023-02-06,219.03
2023-02-07,190.34
2023-02-08,139.63
2023-02-09,129.06
2023-02-10,99.82
2023-02-11,118.66
2023-02-12,54.40
2023-02-13,70.05
2023-02-14,105.73
2023-02-15,200.60
2023-02-16,223.17
2023-02-17,97.82
2023-02-18,153.22
2023-02-19,101.26
2023-02-20,88.82
2023-02-21,68.90
2023-02-22,140.33
2023-02-23,188.33
2023-02-24,82.35
2023-02-25,57.93
2023-02-26,78.14
2023-02-27,130.62
2023-02-28,88.38
2023-03-01,79.33
2023-03-02,158.83
2023-03-03,90.05
2023-03-04,109.74
2023-03-05,120.29
2023-03-06,88.74
2023-03-07,97.28
2023-03-08,71.68
2023-03-09,99.01
2023-03-10,167.33
2023-03-11,111.64
2023-03-12,63.42
2023-03-13,226.43
2023-03-14,246.38
2023-03-15,165.53
2023-03-16,191.67
2023-03-17,236.53
2023-03-18,80.16
2023-03-19,213.92
2023-03-20,158.68
2023-03-21,102.69
2023-03-22,215.30
2023-03-23,190.00
2023-03-24,163.72
2023-03-25,132.95
2023-03-26,153.05
2023-03-27,141.81
2023-03-28,117.77
2023-03-29,127.01
2023-03-30,82.78
2023-03-31,144.99
2023-04-01,118.19
2023-04-02,407.69
2023-04-03,150.38
2023-04-04,154.53
2023-04-05,108.51
2023-04-06,40.40
2023-04-07,65.40
2023-04-08,124.42
2023-04-09,210.20
2023-04-10,116.65
2023-04-11,155.38
2023-04-12,109.82
2023-04-13,258.05
2023-04-14,38.20
2023-04-15,50.40
2023-04-16,279.06
2023-04-17,51.34
2023-04-18,186.52
2023-04-19,128.99
2023-04-20,98.98
2023-04-21,118.21
2023-04-22,113.76
2023-04-23,127.64
2023-04-24,149.57
2023-04-25,111.25
2023-04-26,135.07
2023-04-27,157.01
2023-04-28,94.05
2023-04-29,93.97
2023-04-30,209.08
2023-05-01,435.03
2023-05-02,249.56
2023-05-03,139.92
2023-05-04,105.00
2023-05-05,100.93
2023-05-06,87.09
2023-05-07,152.42
2023-05-08,311.34
2023-05-09,163.06
2023-05-10,69.51
2023-05-11,155.22
2023-05-12,190.28
2023-05-13,250.04
2023-05-14,189.55
2023-05-15,99.10
2023-05-16,67.14
2023-05-17,113.54
2023-05-18,210.79
2023-05-19,111.50
2023-05-20,206.60
2023-05-21,328.45
2023-05-22,398.71
2023-05-23,156.99
2023-05-24,301.54
2023-05-25,237.84
2023-05-26,220.29
2023-05-27,154.91
2023-05-28,241.49
2023-05-29,80.39
2023-05-30,111.10
2023-05-31,264.79
2023-06-01,108.62
2023-06-02,96.48
2023-06-03,63.27
2023-06-04,150.73
2023-06-05,133.01
2023-06-06,62.63
2023-06-07,119.00
2023-06-08,96.83
2023-06-09,58.14
2023-06-10,64.39
2023-06-11,90.27
2023-06-12,204.38
2023-06-13,110.96
2023-06-14,147.42
2023-06-15,71.00
2023-06-16,56.58
2023-06-17,61.35
2023-06-18,126.36
2023-06-19,277.07
2023-06-20,213.08
2023-06-21,65.39
2023-06-22,72.75
2023-06-23,74.02
2023-06-24,161.00
2023-06-25,340.25
2023-06-26,150.90
2023-06-27,127.96
2023-06-28,152.99
2023-06-29,117.91
2023-06-30,96.85
2023-07-01,86.80
2023-07-02,123.90
2023-07-03,65.32
2023-07-04,60.81
2023-07-05,137.28
2023-07-06,40.77
2023-07-07,93.53
2023-07-08,139.58
2023-07-09,71.88
2023-07-10,39.18
2023-07-11,37.82
2023-07-12,89.22
2023-07-13,75.95
2023-07-14,206.65
2023-07-15,53.17
2023-07-16,79.30
2023-07-17,155.95
2023-07-18,104.21
2023-07-19,37.11
2023-07-20,260.18
2023-07-21,80.78
2023-07-22,81.81
2023-07-23,142.45
2023-07-24,105.67
2023-07-25,37.76
2023-07-26,220.51
2023-07-27,95.33
2023-07-28,82.35
2023-07-29,108.35
2023-07-30,156.43
2023-07-31,81.19
2023-08-01,151.79
2023-08-02,121.59
2023-08-03,62.21
2023-08-04,60.58
2023-08-05,52.64
2023-08-06,85.29
2023-08-07,59.30
2023-08-08,49.89
2023-08-09,77.25
2023-08-10,46.74
2023-08-11,170.30
2023-08-12,73.28
2023-08-13,64.02
2023-08-14,236.53
2023-08-15,53.33
2023-08-16,128.55
2023-08-17,101.81
2023-08-18,36.93
2023-08-19,59.85
2023-08-20,141.46
2023-08-21,130.14
2023-08-22,52.69
2023-08-23,141.21
2023-08-24,76.47
2023-08-25,137.35
2023-08-26,172.14
2023-08-27,109.45
2023-08-28,70.13
2023-08-29,69.20
2023-08-30,66.94
2023-08-31,167.14
2023-09-01,57.38
2023-09-02,141.49
2023-09-03,180.96
2023-09-04,41.29
2023-09-05,66.39
2023-09-06,41.02
2023-09-07,95.66
2023-09-08,37.05
2023-09-09,65.78
2023-09-10,70.26
2023-09-11,82.18
2023-09-12,99.71
2023-09-13,132.91
2023-09-14,111.69
2023-09-15,63.69
2023-09-16,29.01
2023-09-17,132.64
2023-09-18,63.82
2023-09-19,146.72
2023-09-20,82.86
2023-09-21,106.49
2023-09-22,42.80
2023-09-23,52.98
2023-09-24,62.13
2023-09-25,14.69
2023-09-26,143.47
2023-09-27,150.04
2023-09-28,111.89
2023-09-29,136.08
2023-09-30,113.80
2023-10-01,143.15
2023-10-02,77.03
2023-10-03,100.40
2023-10-04,181.95
2023-10-05,47.99
2023-10-06,95.46
2023-10-07,89.38
2023-10-08,228.90
2023-10-09,264.13
2023-10-10,143.27
2023-10-11,192.77
2023-10-12,189.71
2023-10-13,58.76
2023-10-14,70.39
2023-10-15,512.80
2023-10-16,136.30
2023-10-17,97.80
2023-10-18,90.33
2023-10-19,279.65
2023-10-20,287.49
2023-10-21,82.04
2023-10-22,159.30
2023-10-23,150.87
2023-10-24,79.87
2023-10-25,124.21
2023-10-26,37.91
2023-10-27,90.17
2023-10-28,57.07
2023-10-29,67.84
2023-10-30,164.09
2023-10-31,42.38
2023-11-01,132.01
2023-11-02,58.14
2023-11-03,72.02
2023-11-04,34.76
2023-11-05,85.27
2023-11-06,342.88
2023-11-07,122.59
2023-11-08,119.34
2023-11-09,142.71
2023-11-10,127.96
2023-11-11,54.07
2023-11-12,145.04
2023-11-13,116.21
2023-11-14,198.44
2023-11-15,68.82
2023-11-16,149.23
2023-11-17,168.58
2023-11-18,62.79
2023-11-19,124.34
2023-11-20,42.90
2023-11-21,295.43
2023-11-22,65.95
2023-11-23,15.44
2023-11-24,94.64
2023-11-25,46.51
2023-11-26,127.55
2023-11-27,89.08
2023-11-28,101.83
2023-11-29,83.76
2023-11-30,147.72
2023-12-01,38.37
2023-12-02,56.37
2023-12-03,119.31
2023-12-04,51.19
2023-12-05,328.17
2023-12-06,88.12
2023-12-07,73.65
2023-12-08,64.67
2023-12-09,89.99
2023-12-10,178.80
2023-12-11,117.01
2023-12-12,36.95
2023-12-13,95.78
2023-12-14,89.93
2023-12-15,61.40
2023-12-16,51.97
2023-12-17,94.75
2023-12-18,264.75
2023-12-19,632.37
2023-12-20,69.49
2023-12-21,95.99
2023-12-22,52.02
2023-12-23,174.58
2023-12-24,83.17
2023-12-25,74.35
2023-12-26,111.18
2023-12-27,145.72
2023-12-28,168.59
2023-12-29,107.55
2023-12-30,131.31
2023-12-31,221.29
2024-01-01,110.48
2024-01-02,138.57
2024-01-03,162.46
2024-01-04,118.85
2024-01-05,106.49
2024-01-06,145.36
2024-01-07,10.92
2024-01-08,153.56
2024-01-09,1026.38
2024-01-10,73.60
2024-01-11,57.00
2024-01-12,76.85
2024-01-13,92.97
2024-01-14,126.89
2024-01-15,80.09
2024-01-16,248.39
2024-01-17,69.96
2024-01-18,121.41
2024-01-19,147.36
2024-01-20,57.76
2024-01-21,142.04
2024-01-22,175.55
2024-01-23,71.62
2024-01-24,91.92
2024-01-25,114.57
2024-01-26,85.29
2024-01-27,80.68
2024-01-28,109.40
2024-01-29,212.58
2024-01-30,144.27
2024-01-31,81.76
2024-02-01,97.99
2024-02-02,55.14
2024-02-03,95.61
2024-02-04,213.37
2024-02-05,209.60
2024-02-06,109.35
2024-02-07,178.57
2024-02-08,153.72
2024-02-09,67.61
2024-02-10,55.65
2024-02-11,216.31
2024-02-12,215.18
2024-02-13,183.22
2024-02-14,86.93
2024-02-15,83.03
2024-02-16,58.32
2024-02-17,147.98
2024-02-18,309.05
2024-02-19,88.77
2024-02-20,149.95
2024-02-21,111.52
2024-02-22,70.29
2024-02-23,117.11
2024-02-24,192.21
2024-02-25,68.12
2024-02-26,167.77
2024-02-27,117.39
2024-02-28,143.19
2024-02-29,105.86
2024-03-01,58.59
2024-03-02,72.85
2024-03-03,85.57
2024-03-04,185.31
2024-03-05,98.25
2024-03-06,107.93
2024-03-07,56.71
2024-03-08,36.66
2024-03-09,230.58
2024-03-10,221.18
2024-03-11,159.06
2024-03-12,104.69
2024-03-13,159.16
2024-03-14,69.68
2024-03-15,181.53
2024-03-16,110.10
2024-03-17,180.66
2024-03-18,140.24
2024-03-19,91.96
2024-03-20,202.01
2024-03-21,77.59
2024-03-22,73.05
2024-03-23,147.64
2024-03-24,93.10
2024-03-25,79.67
2024-03-26,85.54
2024-03-27,97.90
2024-03-28,59.31
2024-03-29,90.04
2024-03-30,49.51
2024-03-31,89.56
2024-04-01,113.74
2024-04-02,64.34
2024-04-03,87.02
2024-04-04,79.84
2024-04-05,65.90
2024-04-06,286.44
2024-04-07,136.54
2024-04-08,96.86
2024-04-09,127.50
2024-04-10,134.32
2024-04-11,116.38
2024-04-12,164.38
2024-04-13,83.15
2024-04-14,351.28
2024-04-15,148.00
2024-04-16,205.00
2024-04-17,89.86
2024-04-18,73.00
2024-04-19,69.55
2024-04-20,105.00
2024-04-21,129.65
2024-04-22,63.52
2024-04-23,50.68
2024-04-24,103.13
2024-04-25,228.77
2024-04-26,71.47
2024-04-27,53.88
2024-04-28,105.58
2024-04-29,80.35
2024-04-30,111.88
2024-05-01,52.26
2024-05-02,80.50
2024-05-03,55.72
2024-05-04,43.53
2024-05-05,165.50
2024-05-06,76.56
2024-05-07,38.92
2024-05-08,35.93
2024-05-09,51.54
2024-05-10,103.08
2024-05-11,262.99
2024-05-12,245.08
2024-05-13,36.94
2024-05-14,135.19
2024-05-15,96.41
2024-05-16,55.17
2024-05-17,54.29
2024-05-18,71.86
2024-05-19,228.26
2024-05-20,92.53
2024-05-21,62.26
2024-05-22,55.15
2024-05-23,77.20
2024-05-24,153.24
2024-05-25,58.73
2024-05-26,40.78
2024-05-27,52.47
2024-05-28,56.95
2024-05-29,123.02
2024-05-30,92.78
2024-05-31,72.40
2024-06-01,87.64
2024-06-02,58.35
2024-06-03,191.95
2024-06-04,67.80
2024-06-05,35.32
2024-06-06,80.15
2024-06-07,55.59
2024-06-08,102.97
2024-06-09,82.89
2024-06-10,92.67
2024-06-11,59.32
2024-06-12,100.25
2024-06-13,94.21
2024-06-14,88.92
2024-06-15,62.45
2024-06-16,48.63
2024-06-17,64.98
2024-06-18,72.11
2024-06-19,52.65
2024-06-20,89.94
2024-06-21,76.15
2024-06-22,109.47
2024-06-23,197.14
2024-06-24,99.49
2024-06-25,49.78
2024-06-26,66.89
2024-06-27,88.91
2024-06-28,56.38
2024-06-29,134.00
2024-06-30,130.99
2024-07-01,244.08
2024-07-02,41.45
2024-07-03,58.82
2024-07-04,33.75
2024-07-05,778.95
2024-07-06,307.38
2024-07-07,104.43
2024-07-08,109.45
2024-07-09,85.73
2024-07-10,182.90
2024-07-11,29.57
2024-07-12,109.49
2024-07-13,275.41
2024-07-14,182.93
2024-07-15,99.68
2024-07-16,96.85
2024-07-17,129.38
2024-07-18,376.84
